00C9	C-FAHS	AS50
00CB	C-FAHU	B06
00CD	C-FAHW	B407
00D1	C-FAIA	PA12
00D3	C-FAIC	S76
00D4	C-FAID	DH8C
00D9	C-FAII	T206
00E5	C-FAIU	ST75
00E6	C-FAIV	DH8A
00E8	C-FAIX	C150
00E9	C-FAIY	DHC6
00EB	C-FAJA	B789
00EC	C-FAJB	R44
00ED	C-FAJC	CL30
00EE	C-FAJD	PA32
00EF	C-FAJE	RV8
00F3	C-FAJI	R44
00F9	C-FAJO	RV9
00FC	C-FAJR	PA31
0103	C-FAJY	P28A
0104	C-FAJZ	P28R
0105	C-FAKA	AN2
0106	C-FAKB	DHC6
0107	C-FAKC	PA30
0108	C-FAKD	R44
010A	C-FAKF	CLON
010C	C-FAKH	C172
010D	C-FAKI	CH7A
010F	C-FAKK	C182
0111	C-FAKM	CL60
0112	C-FAKN	BE20
0113	C-FAKO	RV7
0114	C-FAKP	AC90
0115	C-FAKQ	C177
0117	C-FAKS	P28R
011A	C-FAKV	C208
011B	C-FAKW	BE30
011D	C-FAKY	PA24
011E	C-FAKZ	C208
011F	C-FALA	B212
0120	C-FALB	B212
0121	C-FALC	B407
0124	C-FALF	B407
0127	C-FALI	CL35
0129	C-FALK	B212
012A	C-FALL	C206
012C	C-FALN	ERCO
012D	C-FALO	ERCO
012F	C-FALQ	LJ45
0133	C-FALU	B407
0134	C-FALV	B212
0136	C-FALX	BE35
0137	C-FALY	C177
0139	C-FAMA	C185
013A	C-FAMB	CL60
013B	C-FAMC	SW4
013E	C-FAMF	SW3
013F	C-FAMG	GLIM
0140	C-FAMH	CH7B
0141	C-FAMI	CL60
0142	C-FAMJ	C55B
0143	C-FAMK	C208
0146	C-FAMN	CL60
0147	C-FAMO	DA40
014B	C-FAMS	PA31
014C	C-FAMT	RV8
014E	C-FAMV	GLID
014F	C-FAMW	C182
0151	C-FAMY	SPIT
0152	C-FAMZ	R44
0154	C-FANB	B734
0156	C-FAND	TBM8
0158	C-FANF	B735
0159	C-FANG	C150
015C	C-FANJ	PC12
0165	C-FANS	B738
0167	C-FANU	Z42
016A	C-FANX	C210
016B	C-FANY	CH20
016E	C-FAOB	C150
0172	C-FAOF	CL60
0174	C-FAOH	GLID
0176	C-FAOJ	C150
0177	C-FAOK	PA27
017C	C-FAOP	DHC2
017D	C-FAOQ	PA12
017F	C-FAOS	GLID
0184	C-FAOX	AS50
0186	C-FAOZ	AS50
0188	C-FAPB	WACF
0192	C-FAPL	PA31
0195	C-FAPO	C182
0196	C-FAPP	R44
0197	C-FAPQ	CL60
019D	C-FAPW	C210
019E	C-FAPX	C182
01A2	C-FAQB	CL60
01A4	C-FAQD	CL60
01AB	C-FAQK	CL60
01AD	C-FAQM	P28A
01AE	C-FAQN	P28A
01B1	C-FAQQ	P28A
01B2	C-FAQR	PA31
01B5	C-FAQU	CH7A
01B7	C-FAQW	P28A
01B9	C-FAQY	CL60
01BB	C-FARA	SC7
01BC	C-FARB	R22
01BD	C-FARC	C172
01BF	C-FARE	B407
01C1	C-FARG	AT5T
01C9	C-FARO	C182
01D0	C-FARV	RV3
01D3	C-FARY	C172
01D5	C-FASA	DH2T
01D6	C-FASB	BE10
01D7	C-FASC	C172
01D8	C-FASD	GLEX
01DA	C-FASF	E545
01DF	C-FASK	GLID
01E1	C-FASM	C210
01E2	C-FASN	E545
01E4	C-FASP	C25A
01E5	C-FASQ	DHC6
01E6	C-FASR	C25A
01E7	C-FASS	RV7
01E8	C-FAST	PA18
01EA	C-FASV	E545
01EB	C-FASW	C25A
01ED	C-FASY	C25B
01EF	C-FATA	BE20
01F3	C-FATE	RELI
01FA	C-FATL	AA5
01FB	C-FATM	DHC6
01FD	C-FATO	DHC6
01FE	C-FATP	C172
0200	C-FATR	EC30
0201	C-FATS	RV7
0204	C-FATV	C172
0205	C-FATW	DHC6
0206	C-FATX	W201
0208	C-FATZ	C82R
0209	C-FAUA	PA34
0210	C-FAUH	TRF1
0211	C-FAUI	CL60
0214	C-FAUL	C180
0217	C-FAUO	J3
0219	C-FAUQ	B407
021A	C-FAUR	CL60
021D	C-FAUU	J3
021E	C-FAUV	K100
021F	C-FAUW	P28A
0220	C-FAUX	C172
0222	C-FAUZ	M6
0223	C-FAVA	C172
0225	C-FAVC	B06
0226	C-FAVD	P28A
0227	C-FAVE	BE23
022B	C-FAVI	B407
022C	C-FAVJ	C180
022D	C-FAVK	C177
022E	C-FAVL	PA25
022F	C-FAVM	C140
0230	C-FAVN	C172
0232	C-FAVP	C210
0234	C-FAVR	C152
0236	C-FAVT	B407
0239	C-FAVW	B06
023A	C-FAVX	AS50
023B	C-FAVY	B407
023D	C-FAWA	DHC2
023E	C-FAWB	GLST
023F	C-FAWC	B738
0244	C-FAWH	C120
0246	C-FAWJ	B738
0247	C-FAWK	RV7
0248	C-FAWL	C182
0251	C-FAWU	CL60
0254	C-FAWX	C182
0255	C-FAWY	DHC2
0256	C-FAWZ	FA7X
025A	C-FAXD	B38M
025D	C-FAXG	LA4
0260	C-FAXJ	C182
0262	C-FAXL	C172
0263	C-FAXM	C172
0264	C-FAXN	CL60
0265	C-FAXO	RV14
0274	C-FAYD	CL60
0279	C-FAYI	C150
027B	C-FAYK	C172
027E	C-FAYN	RV12
0281	C-FAYQ	R44
0282	C-FAYR	B505
0284	C-FAYT	C172
0286	C-FAYV	PA27
0287	C-FAYW	R44
028B	C-FAZA	M20P
028D	C-FAZC	CL60
028F	C-FAZE	PA46
0295	C-FAZK	PA27
0298	C-FAZN	C150
0299	C-FAZO	CL60
029C	C-FAZR	C172
029D	C-FAZS	CL60
02A4	C-FAZZ	S108
02A9	C-FBAE	DC3
02AB	C-FBAG	C150
02B0	C-FBAL	CH70
02B5	C-FBAQ	L188
02B6	C-FBAR	P28A
02B9	C-FBAU	STRM
02BA	C-FBAV	AS50
02BD	C-FBAY	PA22
02C8	C-FBBJ	PA22
02CC	C-FBBN	C172
02CD	C-FBBO	ST75
02CE	C-FBBP	AA5
02CF	C-FBBQ	AT5T
02D0	C-FBBR	PA31
02D1	C-FBBS	ST75
02D2	C-FBBT	B214
02D3	C-FBBU	C180
02D4	C-FBBV	DHC6
02D5	C-FBBW	CL60
02D8	C-FBBZ	P28A
02DA	C-FBCB	R44
02DB	C-FBCC	BE18
02DD	C-FBCE	DV20
02DF	C-FBCG	C182
02E0	C-FBCH	EC20
02E4	C-FBCL	B350
02E5	C-FBCM	H269
02E6	C-FBCN	C25M
02E8	C-FBCP	G44
02E9	C-FBCQ	DV20
02EB	C-FBCS	BCS1
02EF	C-FBCW	C180
02F0	C-FBCX	DA40
02F5	C-FBDC	GLID
02F9	C-FBDG	DA40
02FD	C-FBDK	PA30
0300	C-FBDN	DA40
0302	C-FBDP	DA40
0303	C-FBDQ	C501
0305	C-FBDS	FA50
0306	C-FBDT	PC12
0307	C-FBDU	RV7
0308	C-FBDV	BE35
030D	C-FBEA	C180
030E	C-FBEB	HUSK
0310	C-FBED	HUSK
0317	C-FBEK	C182
0318	C-FBEL	CL60
031B	C-FBEO	DHC3
031C	C-FBEP	B212
031E	C-FBER	B06
0322	C-FBEV	P28A
0323	C-FBEW	C337
0329	C-FBFC	C172
0333	C-FBFM	PA30
0337	C-FBFQ	C172
033D	C-FBFW	C172
033E	C-FBFX	M20P
033F	C-FBFY	C172
0348	C-FBGH	C185
0349	C-FBGI	C185
034F	C-FBGO	R66
0350	C-FBGP	R44
0354	C-FBGT	R44
0355	C-FBGU	C172
0356	C-FBGV	C172
0357	C-FBGW	C172
035C	C-FBHB	AS55
035E	C-FBHD	AS50
0360	C-FBHF	B212
0362	C-FBHH	C421
0365	C-FBHK	AS50
0366	C-FBHL	PA18
0367	C-FBHM	B06
0368	C-FBHN	RV8
0369	C-FBHO	PA31
036A	C-FBHP	H500
036C	C-FBHR	B06
036D	C-FBHS	BK17
0370	C-FBHV	DHC6
0372	C-FBHX	WAIX
0379	C-FBIE	C82R
037B	C-FBIG	C185
037D	C-FBII	C172
0380	C-FBIL	PA27
0381	C-FBIM	B732
0385	C-FBIQ	M20P
0388	C-FBIT	C180
038D	C-FBIY	C182
0392	C-FBJD	BE17
0394	C-FBJF	TAIL
0397	C-FBJI	C170
0398	C-FBJJ	RV9
0399	C-FBJK	C310
039B	C-FBJM	C172
039D	C-FBJO	P28A
03A1	C-FBJS	C150
03A8	C-FBJZ	CRJ7
03A9	C-FBKA	A139
03AA	C-FBKB	DC3
03AB	C-FBKC	GLID
03AC	C-FBKD	CL60
03B2	C-FBKJ	C82R
03B6	C-FBKN	GLID
03BA	C-FBKR	C208
03BB	C-FBKS	B06
03C3	C-FBLA	R44
03C4	C-FBLB	P28A
03C7	C-FBLE	WAIX
03CB	C-FBLI	PA22
03CD	C-FBLK	C150
03D1	C-FBLO	R44
03D5	C-FBLS	P28A
03D7	C-FBLU	S76
03D8	C-FBLV	C150
03D9	C-FBLW	AS50
03DA	C-FBLX	LA25
03DB	C-FBLY	AA5
03E1	C-FBME	C337
03EA	C-FBMN	PC6T
03EB	C-FBMO	C185
03F0	C-FBMT	C185
03F1	C-FBMU	K100
03F9	C-FBNC	C182
03FE	C-FBNH	DHC1
0400	C-FBNJ	AS32
0401	C-FBNK	AT8T
0402	C-FBNL	DH82
0404	C-FBNN	RV7
040D	C-FBNW	AT8T
040E	C-FBNX	C337
040F	C-FBNY	C172
0413	C-FBOC	BE23
0416	C-FBOF	C150
0417	C-FBOG	C172
041D	C-FBOM	BE20
041E	C-FBON	GLID
0427	C-FBOW	M5
0432	C-FBPH	P28A
0434	C-FBPJ	R44
0436	C-FBPL	PRM1
043B	C-FBPQ	LA4
043F	C-FBPU	PA24
0444	C-FBPZ	BE20
0445	C-FBQA	P28A
0446	C-FBQB	T6
0447	C-FBQC	BE60
044D	C-FBQI	B06
044F	C-FBQK	C172
0452	C-FBQN	GLID
0454	C-FBQP	C172
045B	C-FBQW	C150
0460	C-FBRB	C185
0463	C-FBRE	D11
0465	C-FBRG	C337
0469	C-FBRK	C337
046A	C-FBRL	PA38
046E	C-FBRP	C25B
0472	C-FBRT	C55B
0474	C-FBRV	J3
0479	C-FBSA	C172
047E	C-FBSF	TBM9
047F	C-FBSG	C206
0480	C-FBSH	FBA2
0483	C-FBSK	C172
0487	C-FBSO	RV6
048F	C-FBSW	LA4
0490	C-FBSX	C414
0492	C-FBSZ	T206
0496	C-FBTD	B429
049C	C-FBTJ	C177
049D	C-FBTK	C180
049E	C-FBTL	SW4
04A0	C-FBTN	C150
04A3	C-FBTQ	T18
04A4	C-FBTR	B190
04A8	C-FBTV	AS50
04AA	C-FBTX	C150
04AC	C-FBTZ	P28A
04AE	C-FBUB	P46T
04AF	C-FBUC	B212
04B1	C-FBUE	C177
04B5	C-FBUI	STG2
04B8	C-FBUL	P28A
04BE	C-FBUR	H25B
04C0	C-FBUT	P28A
04C1	C-FBUU	C150
04C6	C-FBUZ	LNC2
04C8	C-FBVB	PA27
04C9	C-FBVC	C335
04CB	C-FBVE	C172
04CE	C-FBVH	H500
04CF	C-FBVI	RV14
04D1	C-FBVK	P28A
04D3	C-FBVM	C172
04D4	C-FBVN	C172
04D6	C-FBVP	RV9
04D8	C-FBVR	PA22
04DA	C-FBVT	C172
04E0	C-FBVZ	UH12
04E3	C-FBWC	C206
04E6	C-FBWF	SA02
04E7	C-FBWG	C172
04E8	C-FBWH	P32T
04E9	C-FBWI	B738
04EA	C-FBWJ	B737
04EE	C-FBWN	WAIX
04F2	C-FBWR	UH1
04F3	C-FBWS	B38M
04F5	C-FBWU	C172
04FA	C-FBWZ	LA4
04FB	C-FBXA	C177
04FF	C-FBXE	C152
0501	C-FBXG	DH8C
0502	C-FBXH	B212
0506	C-FBXL	C56X
050B	C-FBXQ	C150
050C	C-FBXR	R22
050D	C-FBXS	PA18
0510	C-FBXV	C172
0511	C-FBXW	C172
0513	C-FBXY	S92
0514	C-FBXZ	C150
0515	C-FBYA	C180
051B	C-FBYG	BE20
051F	C-FBYK	B350
0527	C-FBYS	C172
0528	C-FBYT	C172
0533	C-FBZE	C150
0539	C-FBZK	C150
053C	C-FBZN	AS50
053E	C-FBZP	C185
053F	C-FBZQ	C172
0546	C-FBZX	C150
054A	C-FCAB	R44
054C	C-FCAD	B212
054D	C-FCAE	B763
054F	C-FCAG	C560
0550	C-FCAH	BT36
0551	C-FCAI	PA30
0554	C-FCAL	PTS2
0556	C-FCAN	B212
0558	C-FCAP	C172
055A	C-FCAR	PA31
055D	C-FCAU	C172
055F	C-FCAW	C182
0561	C-FCAY	PA31
0563	C-FCBA	FA7X
0565	C-FCBC	PA18
0566	C-FCBD	C182
056A	C-FCBH	RBEL
0570	C-FCBN	M20P
0571	C-FCBO	SS2T
0572	C-FCBP	PA24
0573	C-FCBQ	C560
0574	C-FCBR	C172
057E	C-FCCB	R44
057F	C-FCCC	C172
0580	C-FCCD	P28R
0585	C-FCCI	AS50
0586	C-FCCJ	B763
0587	C-FCCK	B412
0589	C-FCCM	PA30
0590	C-FCCT	C185
0591	C-FCCU	C172
0594	C-FCCX	C206
0595	C-FCCY	C172
0599	C-FCDC	R44
059A	C-FCDD	GLID
059B	C-FCDE	GLEX
059C	C-FCDF	BE9T
059F	C-FCDI	PA30
05A0	C-FCDJ	PA16
05A2	C-FCDL	B06
05A4	C-FCDN	C182
05AA	C-FCDT	DHC2
05AF	C-FCDY	S108
05B0	C-FCDZ	PIVI
05B3	C-FCEC	CL35
05B4	C-FCED	C182
05B5	C-FCEE	C182
05B6	C-FCEF	C182
05B9	C-FCEI	C172
05BF	C-FCEO	AC11
05C3	C-FCES	C172
05C5	C-FCEU	A321
05C7	C-FCEW	SR20
05CA	C-FCEZ	AA5
05CD	C-FCFC	H25B
05CF	C-FCFE	C172
05D1	C-FCFG	P28A
05D3	C-FCFI	C182
05D4	C-FCFJ	C185
05D5	C-FCFK	P28A
05D6	C-FCFL	PA44
05D7	C-FCFM	P28A
05DA	C-FCFP	B407
05DD	C-FCFS	SR20
05DE	C-FCFT	C150
05DF	C-FCFU	P28A
05E2	C-FCFX	C172
05E3	C-FCFY	PA20
05E5	C-FCGA	RV14
05E9	C-FCGE	DH8A
05EB	C-FCGG	C172
05F0	C-FCGL	C188
05F2	C-FFUV	CL60
05F3	C-FCGO	B06
05F6	C-FCGR	C182
05F9	C-FCGU	BE20
0600	C-FCHB	C210
0601	C-FCHC	C172
0602	C-FCHD	UH1
0603	C-FCHE	UH1
0608	C-FCHJ	AS50
0609	C-FCHK	C182
060A	C-FCHL	C172
060C	C-FCHN	AS50
060D	C-FCHO	AS50
060E	C-FCHP	AS50
060F	C-FCHQ	B06
0611	C-FCHS	C150
0612	C-FCHT	EC35
0614	C-FCHV	B06
0617	C-FCHY	S76
0618	C-FCHZ	S76
061A	C-FCIB	CL60
061B	C-FCIC	C182
061E	C-FCIF	P28A
0621	C-FCII	GLF4
0622	C-FCIJ	AT43
0627	C-FCIO	PA24
062C	C-FCIT	BE23
0631	C-FCIY	C172
0632	C-FCIZ	PA30
0635	C-FCJC	R44
0636	C-FCJD	DH8A
0637	C-FCJE	DH8A
0638	C-FCJF	B722
063A	C-FCJH	C172
063B	C-FCJI	HUSK
063F	C-FCJM	P28R
0642	C-FCJP	B752
0645	C-FCJS	C10T
0646	C-FCJT	PA34
0647	C-FCJU	B763
064C	C-FCJZ	CRJ7
0650	C-FCKD	P28A
0652	C-FCKF	DH82
0657	C-FCKK	C182
0659	C-FCKM	MIMU
065C	C-FCKP	C150
0663	C-FCKW	DH2T
0668	C-FCLB	PC12
0669	C-FCLC	C172
066C	C-FCLF	C177
066F	C-FCLI	R22
0674	C-FCLN	P28A
0678	C-FCLR	TAYB
0679	C-FCLS	DH8A
067A	C-FCLT	C150
067E	C-FCLX	C170
0681	C-FCMA	C185
0682	C-FCMB	B190
0685	C-FCME	B190
0689	C-FCMI	C150
068A	C-FCMJ	P32R
068B	C-FCMK	CH7A
068C	C-FCML	COL4
068D	C-FCMM	LA4
068E	C-FCMN	B190
068F	C-FCMO	B190
0690	C-FCMP	B190
0692	C-FCMR	B190
0693	C-FCMS	C182
0694	C-FCMT	P28A
0695	C-FCMU	B190
0696	C-FCMV	B190
0697	C-FCMW	C177
069B	C-FCNA	C172
069C	C-FCNB	C172
069E	C-FCND	C175
069F	C-FCNE	P28A
06A1	C-FCNG	B06
06A2	C-FCNH	C185
06A3	C-FCNI	P28A
06AF	C-FCNU	B212
06B1	C-FCNW	B738
06B2	C-FCNX	GLAS
06B4	C-FCNZ	C210
06B5	C-FCOA	R44
06B6	C-FCOB	R44
06BA	C-FCOF	DH82
06BE	C-FCOJ	C185
06BF	C-FCOK	DA40
06C1	C-FCOM	GLID
06C2	C-FCON	E545
06C3	C-FCOO	DHC2
06C7	C-FCOS	EC20
06CC	C-FCOX	RV7
06CD	C-FCOY	B06
06D0	C-FCPB	CH20
06D2	C-FCPD	B763
06D5	C-FCPG	HROC
06D6	C-FCPH	B407
06D7	C-FCPI	BL8
06D8	C-FCPJ	C172
06D9	C-FCPK	P46T
06DB	C-FCPM	C208
06DD	C-FCPO	P28B
06E0	C-FCPR	C680
06E1	C-FCPS	AS50
06E2	C-FCPT	C206
06E4	C-FCPV	DHC6
06E5	C-FCPW	C182
06E6	C-FCPX	GLST
06E8	C-FCPZ	RV7
06EB	C-FCQC	C172
06EC	C-FCQD	A320
06EE	C-FCQF	EN28
06F2	C-FCQJ	B06
06F4	C-FCQL	P28A
06F6	C-FCQN	P28A
06F8	C-FCQP	DHC2
06FE	C-FCQV	C195
0700	C-FCQX	A320
0701	C-FCQY	C172
0706	C-FCRD	C177
0708	C-FCRF	AT5T
0709	C-FCRG	PA30
070C	C-FCRJ	RV8
070D	C-FCRK	RV9
0710	C-FCRN	AT6T
0713	C-FCRQ	LA4
0718	C-FCRV	RV6
071C	C-FCRZ	AT72
071D	C-FCSA	HROC
071E	C-FCSB	Z42
071F	C-FCSC	C340
0723	C-FCSG	AS50
0725	C-FCSI	CL30
0727	C-FCSK	DH8A
0729	C-FCSM	LA4
072B	C-FCSO	PA27
072C	C-FCSP	C172
0730	C-FCST	PA14
0731	C-FCSU	AS32
0732	C-FCSV	AS50
0734	C-FCSX	B738
0737	C-FCTA	B429
0738	C-FCTB	PRM1
073A	C-FCTD	C182
073D	C-FCTG	C206
0740	C-FCTJ	C172
0741	C-FCTK	B38M
0745	C-FCTO	C185
074D	C-FCTW	P28R
0757	C-FCUG	A320
075B	C-FCUK	C185
0760	C-FCUP	P28A
0762	C-FCUR	LEG2
0763	C-FCUS	DV20
0764	C-FCUT	C150
0769	C-FCUY	P28A
076B	C-FCVA	C185
076E	C-FCVD	PC12
0771	C-FCVG	BE23
0773	C-FCVI	DA42
0778	C-FCVN	L29
077C	C-FCVR	C172
077D	C-FCVS	C180
077F	C-FCVU	C182
0781	C-FCVW	C170
0783	C-FCVY	C172
078B	C-FCWG	C170
078C	C-FCWH	C150
078E	C-FCWJ	AS50
0792	C-FCWN	C185
0794	C-FCWP	DH8A
0797	C-FCWS	C172
07A2	C-FCXD	C172
07A7	C-FCXI	DHC1
07AB	C-FCXM	C180
07AC	C-FCXN	C185
07AD	C-FCXO	C185
07B3	C-FCXU	DA40
07B6	C-FCXX	CP10
07B7	C-FCXY	M20P
07B8	C-FCXZ	C172
07BE	C-FCYF	GLID
07C6	C-FCYN	DHC1
07C8	C-FCYP	P28B
07C9	C-FCYQ	BE23
07CD	C-FCYU	C152
07CE	C-FCYV	C152
07CF	C-FCYW	UH1
07D0	C-FCYX	A320
07D2	C-FCYZ	NAVI
07D3	C-FCZA	C172
07D4	C-FCZB	M20P
07D6	C-FCZD	BT36
07D8	C-FCZF	A320
07DF	C-FCZM	CASS
07E2	C-FCZP	DHC3
07E9	C-FCZW	C177
07EA	C-FCZX	C177
07EC	C-FCZZ	AC90
07ED	C-FDAA	PRM1
07EE	C-FDAB	C180
07F0	C-FDAD	M20P
07F6	C-FDAJ	C172
07F7	C-FDAK	DHC3
07F9	C-FDAM	C205
07FA	C-FDAN	F900
07FB	C-FDAO	DH8A
0800	C-FDAT	FOX
0801	C-FDAU	CL60
0804	C-FDAX	ASTR
0808	C-FDBB	CH2T
080A	C-FDBD	AC90
080B	C-FDBE	GLID
080C	C-FDBF	ERCO
0810	C-FDBJ	E55P
0814	C-FDBN	AEST
0816	C-FDBP	RV6
081A	C-FDBT	C172
081C	C-FDBV	C150
081D	C-FDBW	P28A
0821	C-FDCA	A320
0824	C-FDCD	CH7B
0825	CF-DCE	C172
0828	C-FDCH	S61
082D	C-FDCM	PA24
082E	C-FDCN	R44
082F	C-FDCO	C172
0830	C-FDCP	C150
0833	C-FDCS	CAD2
0834	C-FDCT	M20P
0836	C-FDCV	C172
0837	C-FDCW	C185
0839	C-FDCY	PA31
083D	C-FDDC	C172
083E	C-FDDD	CL60
083F	C-FDDE	AR15
0842	C-FDDH	AR15
0843	C-FDDI	H25B
084D	C-FDDS	DA40
084E	C-FDDT	M20P
0852	C-FDDX	DHC3
0856	C-FDEB	BE20
0859	C-FDEE	CNUK
085B	C-FDEG	PA46
085D	C-FDEI	C150
0863	C-FDEO	PAY1
0864	C-FDEP	HIGH
0869	C-FDEU	CRJ2
0871	C-FDFC	C150
0872	C-FDFD	HIGH
0874	C-FDFF	C185
0879	C-FDFK	AT75
0889	C-FDGA	AS50
088C	C-FDGD	GLID
0893	C-FDGK	AS50
0895	C-FDGM	C206
0897	C-FDGO	C172
0898	C-FDGP	B407
0899	C-FDGQ	A320
089E	C-FDGV	DHC6
08A4	C-FDHB	DHC6
08A6	C-FDHD	EC30
08A7	C-FDHE	AT8T
08A9	C-FDHG	M20T
08AD	C-FDHK	AT8T
08AE	C-FDHL	AT8T
08B0	C-FDHN	AT8T
08B1	C-FDHO	AT8T
08B5	C-FDHS	DH82
08B6	C-FDHT	DHC6
08B7	C-FDHU	A333
08B9	C-FDHW	AS50
08BA	C-FDHX	AT8T
08BB	C-FDHY	WAIX
08BC	C-FDHZ	AT8T
08C4	C-FDIH	C82R
08C5	C-FDII	PA24
08C6	C-FDIJ	B763
08C8	C-FDIL	GL5T
08CD	C-FDIQ	P28A
08D7	C-FDJA	CRJ2
08D8	C-FDJB	EC45
08D9	C-FDJC	RV7
08DA	C-FDJD	SR22
08DB	C-FDJE	C140
08DC	C-FDJF	DA42
08DF	C-FDJI	C172
08E1	C-FDJK	C177
08E4	C-FDJN	C208
08E8	CF-DJR	CP30
08EA	C-FDJT	PA24
08ED	C-FDJW	B407
08EE	C-FDJX	BE10
08F0	C-FDJZ	CRJ7
08F3	C-FDKC	CL35
08F5	C-FDKE	C150
08F8	C-FDKH	AS50
08FA	C-FDKJ	AS50
08FB	C-FDKK	AT3T
08FC	C-FDKL	B505
08FD	C-FDKM	C414
0900	C-FDKP	RC3
0908	C-FDKX	C172
090C	C-FDLB	SR22
090E	C-FDLD	C172
090F	C-FDLE	TBM9
0910	C-FDLF	C172
0911	C-FDLG	DH8A
0912	C-FDLH	C172
0914	C-FDLJ	C172
0919	C-FDLO	SS2T
091C	C-FDLR	C170
0920	C-FDLV	B06
0921	C-FDLW	C210
0923	C-FDLY	TAIL
0924	C-FDLZ	CJ6
0925	C-FDMA	C206
0926	C-FDMB	B738
0928	C-FDMD	BE55
0929	C-FDME	P28A
092D	C-FDMI	C182
0930	C-FDML	H500
0933	C-FDMO	BE76
0936	C-FDMR	R44
093F	C-FDNA	C680
0940	C-FDNB	BE33
0942	C-FDND	DH8A
0943	C-FDNE	B350
0945	C-FDNG	DH8A
0949	C-FDNK	EC20
094A	C-FDNL	CL2T
094B	C-FDNM	C172
094F	C-FDNQ	B212
0950	C-FDNR	EC20
0951	C-FDNS	RV6
0955	C-FDNW	T210
0956	C-FDNX	PA22
095C	C-FDOD	B412
095D	C-FDOE	B06
095E	C-FDOF	B212
095F	C-FDOG	RV6
0960	C-FDOH	S61
0964	C-FDOL	CL30
0966	C-FDON	C208
0968	C-FDOP	B212
0969	C-FDOQ	EC20
096B	C-FDOS	BE10
096D	C-FDOU	BE10
096E	C-FDOV	BE10
096F	C-FDOW	CRJ1
0971	C-FDOY	R44
0974	C-FDPB	CNUK
0977	C-FDPE	C150
097C	C-FDPJ	C172
0986	C-FDPT	NSTR
0989	C-FDPW	DHC2
098A	C-FDPX	C150
098C	C-FDPZ	CNUK
0993	C-FDQG	R44
099A	C-FDQN	C172
09A3	C-FDQW	R44
09AD	C-FDRG	CJ6
09AE	C-FDRH	E300
09B0	C-FDRJ	RV7
09B1	C-FDRK	A320
09B2	C-FDRL	BE55
09B4	C-FDRN	C185
09B5	C-FDRO	R44
09B6	C-FDRP	BK17
09B8	C-FDRR	C172
09BA	C-FDRT	C140
09BE	C-FDRX	BE30
09C0	C-FDRZ	BE30
09C3	C-FDSC	C82R
09C6	C-FDSF	RV6
09C7	C-FDSG	DHC2
09C8	C-FDSH	E545
09CE	C-FDSN	A320
09CF	C-FDSO	C172
09D4	C-FDST	A320
09D5	C-FDSU	A320
09D7	C-FDSW	C210
09DB	C-FDTA	C152
09DC	C-FDTB	SREY
09DD	C-FDTC	B350
09E0	C-FDTF	C210
09E3	C-FDTI	GLID
09E7	C-FDTM	T206
09E9	C-FDTO	C182
09EA	C-FDTP	BE30
09ED	C-FDTS	BE58
09EE	C-FDTT	C150
09F0	C-FDTV	R44
09F2	C-FDTX	C206
09F3	C-FDTY	DHC2
09F4	C-FDTZ	DHC2
09FA	C-FDUF	C172
0A05	C-FDUQ	PA25
